,index,Unnamed: 0,review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,attributes,categories,hours,is_restaurant,aspects_sentiment,index,seating,Service,service,food,atmosphere,Food,Atmosphere,outdoor seating,experience,setting,quality food,FOOD,prices,weather,location,SERVICE,environment,services,outdoor setting,food atmosphere,Seating,food quality,scenery,Location,food quality way,family atmosphere,Great Food,Excellent Service,seating area,food quality side,Environment,experiences
10,96408,2927419,CB5REyKvZlvhrLvcLrJf-g,UnBW_B6oCtosDfPB0ftJDg,HE-9l_2RSingLV2RZItdsA,4,1,0,2,"Love this place!

Employees were super kind, helpful and energetic. I ordered a dozen donuts and two iced coffees. The person who helped me was so kind. He made sure my coffees were set up perfectly and that I was happy. Such yummy donuts. I got a crazy array of unique and AWESOME flavors. 

Quaint atmosphere on a busy Saturday morning in the marketplace w the loved&popular farmer's market. 

I will definitely be returning on another lazy morning. Thank you Anna's Bakery!!!",2015-05-25 08:28:11.000000000,Anna's Marketplace Bakery,7018 Marketplace Dr,Goleta,CA,93117,34.4294598,-119.8721309,4.0,204,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsBitcoin': 'False', 'BYOB': 'False', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'DogsAllowed': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True'}","Donuts, Restaurants, Bakeries, Food, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '6:0-17:30', 'Wednesday': '6:0-17:30', 'Thursday': '6:0-16:0', 'Friday': '6:0-17:30', 'Saturday': '6:0-17:30', 'Sunday': '6:0-16:30'}",Y,{},10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,76608,2213064,qK40k1ylpcHdqMUHfu-TRw,cHq04qWQW9oK9-t-o5MYlw,sc-MRSa8K0BTE5m3tmgrQw,5,0,0,0,"Service has been spotty, but food is always amazing! Fried chicken is the best and huge amount of food for the price. Homemade bread and soup is yummy, but i cant get be enough of the homemade ranch with the veggie plate! I am not a pie person, but i will devour any of the pies! Chocolate brownie with the fresh whipped cream is amazing!",2018-11-02 05:51:51.000000000,Clementine's Steak House,4631 Carpinteria Ave,Carpinteria,CA,93013,34.4014529,-119.5243441,4.0,280,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'None'}","Steakhouses, American (Traditional), Desserts, Food, Restaurants","{'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-21:0'}",Y,"{'Service': 'positive', 'food': 'positive'}",11,,positive,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,170624,5051714,CpHtlAEykK0svfoKTqCXNQ,uUKvAWnX2hpb3pPzV7F-2g,EZc2myE2mYk2h9JK9qu8gw,5,0,0,0,Every time I come here it's busy! Great atmosphere and we never have to sit around with a dirty table thanks to Max(?)!,2022-01-03 14:20:30.000000000,Finney's Crafthouse,"35 State St, Ste A",Santa Barbara,CA,93101,34.412764,-119.6903388,4.5,1047,1,"{'GoodForDancing': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'NoiseLevel': ""u'loud'"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': True, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': True, u'saturday': True, u'sunday': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'True'}","Bars, American (Traditional), Gastropubs, Nightlife, Cocktail Bars, Restaurants, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",Y,{'atmosphere': 'positive'},12,,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,245032,6811757,WRMfHF8mmaJMlPI7wXGn5Q,EQnEgV-TmeiawJyyjcs2JQ,9dYarThtZVX4PvmtnFIrxA,3,0,0,0,Little candy shop on Stearns Wharf . To be honest seems kind of pricey and the staff isn't to friendly. They have a pretty decent selection but like I said it's kind of pricey . It's $2.50 for regular candy bars and if you want bulk candy I think it's like $17 per pound which seems a lot to me . The have a pretty decent assortment of chocolate but again I got two pieces of chocolate and it was like $2 and these were small pieces so I mean if you don't mind spending the money it's worth it.,2021-03-22 01:06:24.000000000,Mother Stearns Candy,"219 Stearns Wharf, #B",Santa Barbara,CA,93101,34.4098797,-119.6855073,3.0,41,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True'}","Specialty Food, Candy Stores, Food","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",Y,{},13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,84866,2459641,5nqjzb2lJxSuFlAK2b8iGw,D7l0fu6gtZwnQGpAnfe0zw,3fpAmsSuEFNF29UUPpgwlw,5,0,0,0,"Spud nuts are the best!  I stop here Friday morning to get donuts for co workers!  Fresh delish and awesome customer service,   Always friendly smiling!",2015-05-10 15:41:42.000000000,Spudnuts & Bagels,3629 State St,Santa Barbara,CA,93105,34.4401969,-119.7414014,4.5,292,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'None'}","Restaurants, Bagels, Coffee & Tea, Food, Bubble Tea, Donuts","{'Monday': '5:0-17:0', 'Tuesday': '5:0-17:0', 'Wednesday': '5:0-17:0', 'Thursday': '5:0-17:0', 'Friday': '5:0-17:0', 'Saturday': '5:0-17:0', 'Sunday': '5:0-13:0'}",Y,{},14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,207848,5878232,zGeRHCWI6Ps_yKS__g-yHQ,CO82sC1pmHrRs_JXW96FAg,w8AxfAjNq7wU5jHmpLSpNg,4,2,0,0,"Located inside an old tire shop in downtown Santa Barbara- fun atmosphere that doesn't take itself too seriously.  We were the first, and only ones there at 11am on a Sunday...obviously not God-fearing folk, nor do we care what people think if get our drink on before noon.

G. and I tasted several Oreana wines which are made on site- or so we were told. I was a bit disappointed there was no tour or explanation of the processes they use, the grapes they choose, etc. Favorites were a 2006 Viognier- nice and creamy,  and the 2005 ""Tilly""- along the lines of a Super Tuscan, and named after the winemaker's Italian grandmother. The other wines were a tad bit forgettable, but keep trying and I promise to keep drinking.

I bought a bottle of the ""Tilly""- part of the proceeds go toward helping people with Alzheimer's disease. G. bought a great tea-light candle holder made from an old wine barrel. Social and Environmental goodness was paid for and our conscious' were cleansed.

Oh, and the great girl who was working that day turned us on to both Hendry's Beach and Cold Spring Tavern. Sweet spots to spend the day.",2008-05-19 05:33:36.000000000,Oreana Winery,205 Anacapa St,Santa Barbara,CA,93101,34.4150656,-119.6910495,3.5,241,0,"{'GoodForKids': 'False', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Beer, Wine & Spirits, Bars, Arts & Entertainment, Nightlife, Wineries, Wine Bars, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-18:0'}",Y,{},15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,129337,3776635,MtX8a_lJbOemHoDKE63fhg,uCeX3_hQbhTFtAl6lXW2ZQ,GtrY5U_M1ac3bYCk0DUeIg,4,2,0,1,"Sitting here for over 30 waiting for our food. Turns out the lady at the register never turned our ticket over to the cooks. Kinda bummed. Still currently waiting. We ordered at 12:51 and it's now 1:34. Wednesday October 17, 2019. Finally got our food and a sincere apology.  $ refunded (which we didn't expect) Free beer for my husband. Food is tasty!! 

They did a wonderful job making it up to us.",2019-10-16 20:36:44.000000000,Three Pickles Subs and Sandwiches,126 E Canon Perdido St,Santa Barbara,CA,93101,34.4221614,-119.698622,4.5,244,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'None', 'OutdoorSeating': 'True'}","Food, Restaurants, Delis, Event Planning & Services, Caterers, Sandwiches","{'Monday': '10:30-15:0', 'Tuesday': '10:30-15:0', 'Wednesday': '10:30-15:0', 'Thursday': '10:30-15:0', 'Friday': '10:30-15:0', 'Saturday': '9:30-15:0'}",Y,"{'food': 'positive', 'Food': 'positive'}",16,,,,positive,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
17,12651,258243,gJfmub0PS3QbsdSYmZUyCw,Z4GMiHNUMwtwDg-s5i_DZQ,DzpaiMQnB_sNhZPrgdvKHg,4,0,0,0,"Its nothing crazy special, but simply a good time. For sushi it has a great variety and is just what you need when you want to go out and not spend a ridiculous amount of money. I have come here several times and Im always satisfied with the service!",2019-05-09 07:44:12.000000000,Sushiya Express,955 Embarcadero Del Mar,Goleta,CA,93117,34.41195,-119.857433,3.5,163,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'Caters': 'True', 'HasTV': 'False', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}""}","Sushi Bars, Caterers, Food, Fast Food, Event Planning & Services, Japanese, Food Delivery Services, Korean, Restaurants, Specialty Food, Asian Fusion","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",Y,{'service': 'positive'},17,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,59893,1657251,jQ7D4XVEJq0dHPsLqg0_LA,ucn6yc_O-f_LylX49ra4aQ,nYPzsOjvida-ne7swSPHpA,5,0,0,0,"Everything we tried (ceviche, mole, guac, enchiladas) was great and the menu had a bunch of other really interesting mexican seafood dishes that also sounded awesome.",2019-04-29 14:17:42.000000000,Santo Mezcal,119 State St,Santa Barbara,CA,93101,34.413456,-119.691322,4.5,990,1,"{'WiFi': ""'no'"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'None', 'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{u'breakfast': None, u'brunch': True, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}""}","Latin American, Restaurants, Mexican, New Mexican Cuisine","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '11:0-15:0'}",Y,{},18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,195272,5682649,u26ZTAmpYJ09nxEbjedytg,MkpvBKh2X8mFx6Yhg6KrUw,UuRZpgZsHX7PyykHV3wbZg,3,0,0,0,"Pretty good cupcakes... I found them to be fresh and tasty with some good unique flavors.  I guess $3 is to much for a cupcake, but if they started slinging them for a buck fiddy I would be a huge fat guy.  Check it out its worth it, but it not the mecca of cupcakes like Sprinkles is.",2008-07-22 23:34:41.000000000,Crushcakes & Cafe,1315 Anacapa St,Santa Barbara,CA,93101,34.4257198484,-119.7052413177,4.0,761,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'DogsAllowed': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True'}","Bakeries, Cafes, Coffee & Tea, Food, Desserts, Breakfast & Brunch, Restaurants","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",Y,{},19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,50147,1444203,VhYa0jRcM2OKFAMKVJUozw,ElIBo4PFfZdRKVJv4BVNdg,5vObJIHLO-QOMrw_MvC4rA,2,4,0,0,Can't understand the hype. Food wasn't good. I had the deconstructed corned beef. Fatty. My egg came over well not medium. It took almost an hour to get food. Unapologetic service. Facial haired men cooking which is a health code violation in LA   I had to ask for a new fork. The one provided was caked in dried yolk.,2015-05-17 18:14:49.000000000,The Worker Bee Cafe,973 Linden Ave,Carpinteria,CA,93013,34.3988256,-119.5187957,4.0,828,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'yes_free'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'None', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'BusinessAcceptsBitcoin': 'False', 'BYOB': 'False', 'RestaurantsTableService': 'True'}","Breakfast & Brunch, Diners, Restaurants, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",Y,"{'Food': 'positive', 'food': 'positive', 'service': 'positive'}",20,,,positive,positive,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
21,163848,4846336,0OBBSChP40qOZu7KhA7I1A,TTSCzmrnrm6j7_z7PNNv5A,pBPfWo_WfHVVkSKD_P3osg,5,1,0,1,I planned a wedding in Los Olivos for about 150 guests... We hired Lucca for the welcome dinner on Friday. It was a huge hit! Their pizza was some of the best I have had! Not to mention their setup is amazing! I appreciate that they kept themselves organized and would check in with me periodically to make sure we were still on schedule or if we needed anything.  I look forward to working with them again!,2020-03-20 15:50:22.000000000,Lucca Truck,,Santa Barbara,CA,93111,34.4630827,-119.8062912,5.0,25,1,"{'HappyHour': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}""}","Restaurants, Event Planning & Services, Caterers, Pizza, Food Trucks, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Y,{},21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,42892,1180973,iO8hb-h3C2q1Iea7N2Fz0A,MICO1G49b4kCrKDqOMpsxQ,2RtyOlU9mwyVisvgOECaDA,5,9,3,8,"Probably one of the better Chinese spots in SB/ Goleta area! I come to this spot every time my family is in town because it is one of the only authentic Asian food places in Goleta. On my last visit, the guy worker was so so sweet and attentive. One of my friends is gluten free and he was asking all the right questions to make sure her food accommodations were met! 

The beef noodle soup was actually really good, pretty authentic for santa barbara! I also really enjoy their satay broth with lamb! Their prices are really affordable for the amount of food you get! If you are ever craving hot spot/ shabu shabu in santa barbara, this place can definitely relieve that craving!",2020-12-05 19:47:24.000000000,Uniboil,"5599 Hollister Ave, Unit C",Goleta,CA,93117,34.4354208,-119.8203772,4.0,209,1,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""'none'"", 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Corkage': 'False', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'BYOB': 'True', 'WiFi': ""u'free'"", 'HasTV': 'False', 'ByAppointmentOnly': 'False'}","Food, Bubble Tea, Chinese, Restaurants, Asian Fusion, Hot Pot","{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}",Y,{},22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,89264,2698975,T4Oi_SPlpA8RZUl1gxIDew,ps8MJfUIslSufX0AkSBwyw,dDU-0EW4Asx-RnM-vULFQw,5,0,0,0,"I've been coming here since I moved to SB, and haven't been quite as happy anywhere else than when I come here. I try to make my chai lattes at home, but nothing beats coming here. Worth the price and they have so many great food and juice options too. Great place to get work done too!",2020-04-29 19:58:27.000000000,Lighthouse Coffee,"1819 Cliff Dr, Unit C",Santa Barbara,CA,93109,34.4010923,-119.7214959,4.5,87,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'""}","Coffee & Tea, Food","{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0', 'Saturday': '6:0-16:0', 'Sunday': '6:0-16:0'}",Y,{'food': 'positive'},23,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,126931,3717953,wdJ2ayEJblHLcxNsoCH4qA,Eycz8-pSqxbi9sfFpKERqg,odpuyU1jGDhhQ54d3dG3sQ,5,2,0,0,"Love this place! Food made to order. Very tasty. Pleasant atmosphere. If you like fresh Chinese food, this is the place for you!",2017-01-08 21:30:15.000000000,China King,"5915 Calle Real, Ste B",Goleta,CA,93117,34.441226207,-119.8283881322,3.5,193,1,"{'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""'average'"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}""}","Restaurants, Chinese, Szechuan, Soup, Seafood","{'Monday': '11:0-20:30', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Y,"{'Food': 'positive', 'atmosphere': 'positive', 'food': 'positive'}",24,,,,positive,positive,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
